season,week,pair_id,v_mean,v_q05,v_q50,v_q95,v_ci_width,S_it,pJ_it
22,1,1,0.09645977188432447,0.02941377528677548,0.09123831882125272,0.1780166427827221,0.181437357035815,7.0,0.09502262443438914
22,1,2,0.03555132760038688,0.009334325162678457,0.03293357567312895,0.06903001132679118,0.0708898466933238,5.0,0.06787330316742081
22,1,3,0.02642115409962428,0.006495714097256895,0.024094782101666358,0.05452156923317604,0.05725745032465146,4.333333333333333,0.0588235294117647
22,1,4,0.12926546784763526,0.04108793009045651,0.1227217619772533,0.23690557687033373,0.23292688151342322,7.666666666666667,0.10407239819004524
22,1,5,0.056596674864009586,0.016477434706271582,0.052280355840602,0.10829228925620023,0.11253502055454907,6.666666666666667,0.09049773755656108
22,1,6,0.04240495894775423,0.011733504182423839,0.03954915192708014,0.08297739008949898,0.08592508302114896,6.666666666666667,0.09049773755656108
22,1,7,0.022872956542601637,0.005249642275642703,0.02013180299194415,0.0493188771406405,0.0520356769467584,7.0,0.09502262443438914
22,1,8,0.3075205393034551,0.12800638624045896,0.2836676395254166,0.5713726590841015,0.5246703872308525,7.666666666666667,0.10407239819004524
22,1,9,0.1768125316568242,0.06071613244221324,0.16428914026879143,0.3379796668861306,0.3521348647011888,7.0,0.09502262443438914
22,1,10,0.03496822764755446,0.008845555953350404,0.031445118875760306,0.07273600675742496,0.07515567833662519,7.0,0.09502262443438914
22,1,11,0.07112638960582998,0.020209762892391615,0.06703096355728794,0.13468368148645007,0.13882348995988095,7.666666666666667,0.10407239819004524
22,2,1,0.09664846639058959,0.030126401060407346,0.09223366631185154,0.1791977031186824,0.17910320591223983,6.333333333333333,0.08597285067873302
22,2,2,0.03524911772948119,0.009210054455134405,0.032936406423376474,0.06809402543825181,0.07030132763827429,6.666666666666667,0.09049773755656108
22,2,3,0.02603148853693036,0.006346393009544176,0.023368816559347597,0.05378497546602005,0.054807237921376206,4.333333333333333,0.0588235294117647
22,2,4,0.12882766330645415,0.041957794863208844,0.12324557731275196,0.23542164295516013,0.22736311869943887,7.0,0.09502262443438914
22,2,5,0.05623681116365847,0.016345028342487005,0.05222329801832352,0.1073826885682216,0.10752049562738762,7.0,0.09502262443438914
22,2,6,0.04210363478641294,0.0116551583644433,0.03966030697923524,0.08310408017131478,0.08450191733443274,6.333333333333333,0.08597285067873302
22,2,7,0.022499012882020792,0.005190932017029144,0.019949548242219416,0.04763028700089237,0.05016203186821865,6.666666666666667,0.09049773755656108
22,2,8,0.3094142436114448,0.1321868524478299,0.28471797523745845,0.5746190021104894,0.5307410881136239,6.666666666666667,0.09049773755656108
22,2,9,0.1775579556158443,0.0611296458329234,0.1654839992688827,0.3373269288456364,0.3545294000047669,8.0,0.10859728506787329
22,2,10,0.034570255720142475,0.008875273208384184,0.03102292151211681,0.07147209618833977,0.07448805874956506,6.666666666666667,0.09049773755656108
22,2,11,0.07086135025702098,0.019741810439891018,0.06720604027325082,0.13424711147429574,0.1347536564663415,8.0,0.10859728506787329
22,3,1,0.09860495643730342,0.030786966764282584,0.09359276003928234,0.18066512790385075,0.18492311019356517,6.666666666666667,0.09132420091324202
22,3,2,0.03601773170657053,0.009093208036225618,0.03366423284086367,0.06912133545805434,0.07090551861816109,6.666666666666667,0.09132420091324202
22,3,4,0.1318964709365835,0.043545110686214264,0.12630271650809294,0.23773257621617225,0.23266662926138587,7.0,0.0958904109589041
22,3,5,0.05741343663400544,0.017225524105134744,0.053434474507098886,0.10654352405077935,0.11092134071006994,7.666666666666667,0.10502283105022832
22,3,6,0.04297689044478337,0.011401270420866742,0.04058894845485822,0.08447596421661575,0.08811713109029122,7.333333333333333,0.1004566210045662
22,3,7,0.022760115331737992,0.00526602186870702,0.02032327824664189,0.048577170224686356,0.052208408727159115,7.0,0.0958904109589041
22,3,8,0.3202215209323296,0.14062898540436006,0.2946049788645235,0.5875396080118004,0.5483708701077591,8.333333333333334,0.11415525114155252
22,3,9,0.1828754160221298,0.06358426810737881,0.17118118784875436,0.33997127123921284,0.3640440843903045,7.666666666666667,0.10502283105022832
22,3,10,0.03497324828992963,0.009213778331560549,0.03179036807845336,0.07095084789281114,0.07519995486614447,6.666666666666667,0.09132420091324202
22,3,11,0.07226021326462101,0.02117763642626212,0.06773796493502716,0.1348503955930953,0.13572421404224994,8.0,0.1095890410958904
22,4,1,0.09834281256125263,0.029962628261973667,0.09448877253557869,0.17887910165376275,0.18154514711830433,8.75,0.109717868338558
22,4,2,0.03557005288530892,0.009302084339680841,0.03359913131949713,0.06848123316646941,0.06896703288686125,6.0,0.07523510971786834
22,4,4,0.13184085272791696,0.04291552848762948,0.12761747816096922,0.23400753397953666,0.23129688497259812,9.0,0.11285266457680251
22,4,5,0.057054675363147664,0.017262937172995436,0.05329070592408759,0.10428800011425286,0.10579896644943593,6.75,0.08463949843260188
22,4,6,0.04265199026409956,0.011663297737811319,0.04001899857605158,0.08284453271041961,0.08341870299425959,8.0,0.10031347962382445
22,4,7,0.022301318050983225,0.005250655966108907,0.02001000390471267,0.04736555550984695,0.049606401372703966,7.0,0.0877742946708464
22,4,8,0.3228133813768769,0.14296466760247212,0.29742325509356976,0.5907159701440311,0.5425699024361922,8.5,0.10658307210031348
22,4,9,0.18326796694458664,0.06303349260959033,0.17192283993510182,0.34251065959613686,0.3495181347181566,9.0,0.11285266457680251
22,4,10,0.03441796159821159,0.008971836587687033,0.03169260345599213,0.06844193508097506,0.0725040880618598,8.0,0.10031347962382445
22,4,11,0.07173898822761025,0.020125687502688595,0.06828779154129277,0.13492845130868383,0.1333813978209105,8.75,0.109717868338558
22,5,1,0.10048107868866282,0.0299416610674723,0.09707955545209224,0.18039447045638893,0.1833464199700835,6.5,0.09420289855072464
22,5,2,0.035838191239579396,0.009234619502911786,0.03363691846128375,0.0684787403757293,0.07094734125343613,7.0,0.10144927536231885
22,5,4,0.13409254380221947,0.04454455999465996,0.13154946427244563,0.23195486941528326,0.22721883982286323,8.0,0.11594202898550725
22,5,5,0.058016830816045556,0.017425162796162047,0.054942764853047,0.10597213710235516,0.10621832120107395,8.75,0.12681159420289856
22,5,6,0.04315581605838771,0.011653520667659198,0.04063980269942206,0.08347549406862939,0.08423154947287396,7.0,0.10144927536231885
22,5,8,0.33258131582109535,0.14929739209810353,0.30653134763934664,0.610158659433601,0.5535803783661131,9.25,0.13405797101449277
22,5,9,0.188155655732268,0.06645198124354394,0.1773628938589102,0.3510338624114896,0.35834563954353654,7.75,0.11231884057971014
22,5,10,0.034707029549954437,0.008890061134806525,0.031944109461696284,0.06986827587913218,0.07335790264610405,7.25,0.10507246376811594
22,5,11,0.07297153829177565,0.020869337598058174,0.07005705256390576,0.13377776633311877,0.13438311059442376,7.5,0.10869565217391304
22,6,1,0.09995334101081192,0.029659248516407343,0.09702599155808936,0.17575677091933972,0.16944658633098078,9.0,0.11894273127753303
22,6,2,0.03480979102760517,0.009188296570128313,0.032930952992311996,0.0659597155698044,0.06630482498906488,7.0,0.09251101321585903
22,6,4,0.13344814364465393,0.0439326738510991,0.13219092407666994,0.23075523186871702,0.22674076263326498,8.0,0.10572687224669602
22,6,5,0.057615833064449555,0.017188250057716042,0.054741817482822544,0.10486426384343991,0.10551277045343307,8.333333333333334,0.11013215859030837
22,6,6,0.042576172625330456,0.011566992420240715,0.040412734998687846,0.08188597379298973,0.08051643211517344,8.0,0.10572687224669602
22,6,8,0.3359072929446023,0.15383026833596075,0.31110682464196043,0.6119530739608733,0.5461939237979753,8.333333333333334,0.11013215859030837
22,6,9,0.18914225127341094,0.0660568653533498,0.17833499295594804,0.3503802004166777,0.3563932827536076,9.333333333333334,0.12334801762114538
22,6,10,0.03411153821560694,0.008653604945559421,0.03176906297012716,0.0672839783642087,0.06913080444641924,8.0,0.10572687224669602
22,6,11,0.07243563619351721,0.01983134749596176,0.06947229699624394,0.13285562708788706,0.1337837343670006,9.666666666666666,0.1277533039647577
22,7,1,0.10303448275588757,0.031149377583969576,0.10057342442332468,0.17559875180569035,0.17344763239947877,8.666666666666666,0.12149532710280374
22,7,4,0.1381591631425247,0.04369225782198111,0.13748133453141,0.23430006453054988,0.23342285720998673,9.166666666666666,0.12850467289719625
22,7,5,0.05913216781106206,0.017560726874306567,0.055869708406996635,0.10598743495482008,0.1079526989215196,8.5,0.11915887850467291
22,7,6,0.043616266659795296,0.011525561557579545,0.041352591439023936,0.08303695594369746,0.08307419481030606,8.666666666666666,0.12149532710280374
22,7,8,0.349801740097941,0.1630316569617823,0.3224052512958276,0.6296564558535345,0.5490756034889902,9.333333333333334,0.13084112149532712
22,7,9,0.1964856727817615,0.06984417178321302,0.18712196994205152,0.3529169969882562,0.3736744857822445,9.166666666666666,0.12850467289719625
22,7,10,0.03482741504865058,0.008928321680686796,0.03253024765152839,0.06850615678441177,0.06947033875043684,8.666666666666666,0.12149532710280374
22,7,11,0.07494309170235942,0.020781941435303302,0.07222144337374688,0.1356932502577163,0.13262210505631816,9.166666666666666,0.12850467289719625
22,8,1,0.11193678731165559,0.031146082737618996,0.10953139656660293,0.19390322514610542,0.18965172826602175,9.0,0.15976331360946744
22,8,4,0.14989413352856965,0.04437320167793685,0.15077209557120613,0.24672003224294786,0.2490688036067374,10.0,0.17751479289940827
22,8,5,0.0632445899825214,0.018418555807195144,0.05974251778950099,0.11717533804084403,0.11764878328699455,10.0,0.17751479289940827
22,8,8,0.38087452477941475,0.19067298655304885,0.35366737290349753,0.6644783882512948,0.5755115171540055,9.666666666666666,0.17159763313609466
22,8,9,0.21264092958789757,0.07341309173127632,0.2047613086198472,0.3712990403257554,0.4009226770126251,9.333333333333334,0.16568047337278108
22,8,11,0.08140903480990858,0.021317161129299676,0.07825454894566705,0.14799470342650797,0.14427308441698988,8.333333333333334,0.14792899408284024
22,9,1,0.11865307001334457,0.03305927625665724,0.11677156011082146,0.20144424092433358,0.1973138281682242,9.166666666666666,0.19163763066202089
22,9,4,0.16039826103050364,0.04875790293838873,0.16254585878559555,0.26083200751116725,0.2504846907218709,9.333333333333334,0.1951219512195122
22,9,8,0.40695097962478566,0.21235659324976086,0.3798800274529206,0.6915187524825601,0.5867905568818472,9.5,0.19860627177700346
22,9,9,0.228140293184287,0.0786012754459444,0.22307216059821333,0.3911191791379646,0.40680285410186906,9.833333333333334,0.20557491289198607
22,9,11,0.08585739614703719,0.021848473436031572,0.08223057921704932,0.15479752656203521,0.1512113065564495,10.0,0.20905923344947736
22,10,4,0.2025681509158103,0.053852217007441236,0.20616408022300572,0.3266553187385601,0.3172907143996479,9.4444,0.32567046285270274
22,10,8,0.5086967662041434,0.29379250057705647,0.48557231237330944,0.7987680416593558,0.6113588423923076,9.6666,0.3333325670462853
22,10,9,0.2887350828799739,0.092689952687917,0.29271079819002066,0.4816898345539173,0.5079779816766365,9.888866666666667,0.34099697010101193
