season,week,pair_id,v_mean,v_q05,v_q50,v_q95,v_ci_width,S_it,pJ_it
6,1,1,0.04436568194315453,0.011662638989591531,0.04116381989679195,0.08643913499634692,0.08901068191552383,5.0,0.07246376811594203
6,1,2,0.18874708943102156,0.0625910835647987,0.1729658503082631,0.3664196833108761,0.3846431215561149,7.333333333333333,0.10628019323671498
6,1,3,0.30337134564863094,0.1244072018778337,0.28256030669081,0.5715337881190614,0.5165764136175837,9.0,0.13043478260869565
6,1,4,0.09172979626993312,0.027045156640821934,0.08570678098275791,0.17458804325238067,0.17876514059807969,8.0,0.11594202898550725
6,1,5,0.134204803955753,0.050557034436144115,0.1257487908977027,0.24583972985627953,0.24347807801094967,6.0,0.08695652173913043
6,1,6,0.06530836067145265,0.01942276210720463,0.060870728426480995,0.12352987507937363,0.12263205102978834,7.333333333333333,0.10628019323671498
6,1,7,0.024361046940236088,0.005542427632569405,0.021754143025133284,0.05295081504655506,0.0568774215862021,5.333333333333333,0.07729468599033816
6,1,8,0.04704033491274995,0.011181843232586777,0.04219003660454729,0.09496032614702564,0.1027711438027125,8.0,0.11594202898550725
6,1,9,0.06894359593896084,0.016961957188720688,0.06480870728776293,0.13539374985009442,0.13903611385740697,7.0,0.10144927536231885
6,1,10,0.03192794428810733,0.007665541233716021,0.028869576110900172,0.06567979318244703,0.06733013568642873,6.0,0.08695652173913043
6,2,1,0.04394178688090608,0.011096628338664736,0.0410469595782009,0.08534200954809384,0.08810158602541762,6.333333333333333,0.08558558558558559
6,2,2,0.1888320009387236,0.06283877701905521,0.17415597547775313,0.3639902757037157,0.38130936871129134,9.0,0.12162162162162163
6,2,3,0.3062493229006989,0.12673701076233326,0.28303949909293064,0.5710017593313111,0.5153733446186817,9.0,0.12162162162162163
6,2,4,0.09136872096116147,0.02643521453452495,0.08499259994610131,0.17471993403395703,0.18231730759004514,8.666666666666666,0.11711711711711711
6,2,5,0.13432234830904197,0.050933338031505994,0.12582170749022648,0.2483046342433506,0.2344758350802107,7.0,0.0945945945945946
6,2,6,0.06462335646493839,0.019223689407380926,0.06020181642223936,0.12068359785897564,0.11868024592485626,8.0,0.10810810810810811
6,2,7,0.023827765226456847,0.005529791065631929,0.021431993349550614,0.05163861794382787,0.052854407888133295,5.666666666666667,0.07657657657657659
6,2,8,0.04671267665055396,0.0113334573187201,0.042556951523116844,0.09662761970874582,0.10270801394356142,7.0,0.0945945945945946
6,2,9,0.06862524603940594,0.01700761211624128,0.06522900383734354,0.13139565663228636,0.13825127433549475,8.0,0.10810810810810811
6,2,10,0.03149677562811293,0.007675873173497318,0.028331102255791923,0.06357557124467415,0.06469998528465207,5.333333333333333,0.07207207207207207
6,3,1,0.04470636588681601,0.011591104082238792,0.04197085338380807,0.08626702790356078,0.0898074527343624,7.0,0.10344827586206896
6,3,2,0.1947792932507058,0.06520085684552426,0.17924422978930746,0.3684224755158455,0.38388834805307726,7.666666666666667,0.11330049261083744
6,3,3,0.3151885032505959,0.13384110669614652,0.2905922628771046,0.5864002324243218,0.5247311607571249,9.0,0.1330049261083744
6,3,4,0.0933992091216168,0.02620547236132224,0.08722191902174875,0.17541849183045854,0.18469454012576214,7.0,0.10344827586206896
6,3,5,0.13756059547079866,0.05256176345727514,0.1295460536844169,0.25293443100863433,0.23751632473746245,6.333333333333333,0.09359605911330048
6,3,6,0.06553524730365996,0.019655709717095928,0.062208546966379674,0.1222768930822811,0.11889106383841001,7.0,0.10344827586206896
6,3,8,0.04737942195694931,0.011374423544012717,0.04347057774823653,0.09714839429190661,0.10284683286329001,8.666666666666666,0.12807881773399013
6,3,9,0.0699152973864021,0.0173517431637737,0.06732530711205291,0.13470381288931293,0.13636893667835226,8.0,0.11822660098522167
6,3,10,0.031536066372448976,0.0076436434294660256,0.028925355715232755,0.06393913887031986,0.0634737426530958,7.0,0.10344827586206896
6,4,1,0.04516703771060597,0.011336603270968134,0.042484451765308115,0.08817053573971588,0.08980937229817881,6.333333333333333,0.09547738693467336
6,4,2,0.2023413324634062,0.0671273757416701,0.1888561005759556,0.38047768925848424,0.39902658640380684,9.666666666666666,0.1457286432160804
6,4,3,0.32776253454176013,0.13846972255742315,0.30346672536261027,0.5968708828525077,0.534448884752013,9.666666666666666,0.1457286432160804
6,4,4,0.09597217927262298,0.026344896314946555,0.0896645510930944,0.17949165715727458,0.18627379534888128,8.0,0.1206030150753769
6,4,5,0.1416534604393804,0.055146108246056896,0.13501094183724505,0.2530919643129905,0.24284098287154315,8.0,0.1206030150753769
6,4,6,0.06713138783355421,0.020249071503588793,0.06332832449926462,0.1247275798465893,0.12634158400779794,8.0,0.1206030150753769
6,4,8,0.04816640152549856,0.011151336833377308,0.04427389708533669,0.09788252540598039,0.09905667207752168,7.333333333333333,0.11055276381909548
6,4,9,0.07180566621315818,0.01736951239185923,0.06965129347740423,0.13791605165355442,0.14065737809222123,9.333333333333334,0.14070351758793972
6,5,2,0.212357510161514,0.06921085089066968,0.19789461668370606,0.3958512320335502,0.4114166706719322,9.0,0.15606936416184972
6,5,3,0.3455686760019744,0.14902395502039986,0.3240215867698752,0.6271202212809492,0.5475203269366018,9.666666666666666,0.1676300578034682
6,5,4,0.0998301918187052,0.026844947289533787,0.09440238813987706,0.18018917912591279,0.18746625005477088,9.0,0.15606936416184972
6,5,5,0.14827185854079264,0.056779285874089785,0.14161128525334538,0.26098331979537237,0.24351040003453256,8.0,0.13872832369942198
6,5,6,0.06934551667269204,0.02029816359928435,0.0656754479115438,0.12974480312649275,0.12813000797914317,7.333333333333333,0.12716763005780346
6,5,8,0.04983857266664856,0.011467388412322704,0.04539270458756524,0.10178651426806189,0.10263531067179237,7.0,0.12138728323699423
6,5,9,0.07478767413765224,0.017426263249167264,0.07320047749567879,0.1392331504860122,0.14213033737468847,7.666666666666667,0.13294797687861273
6,6,2,0.22382349587069222,0.07443044845055807,0.21099334186409638,0.40650203375400173,0.4366744180295448,8.0,0.1568627450980392
6,6,3,0.3651819206789186,0.16398985242432734,0.3424257197175019,0.6500482621397222,0.5636411527600159,10.0,0.19607843137254902
6,6,4,0.10478415056567343,0.028315370655159527,0.10019323372595891,0.19058292262585114,0.19523299334728406,9.333333333333334,0.18300653594771243
6,6,5,0.15603498949975025,0.059889118392593976,0.1514385651784257,0.27176880869040143,0.2531053298246722,8.666666666666666,0.1699346405228758
6,6,6,0.07169926134341859,0.02039902472854302,0.0677028090569976,0.13344596119889804,0.1286545663644737,7.0,0.13725490196078433
6,6,9,0.07847618204151743,0.01838408252369818,0.07703743477243385,0.14725427259764698,0.15131822347535243,8.0,0.1568627450980392
6,7,2,0.2413916818817272,0.08293459408972086,0.22915054914084446,0.429028427915751,0.4601994063672369,9.166666666666666,0.20912547528517111
6,7,3,0.39434500366315334,0.1888030895663069,0.37419779693535415,0.6803994769014757,0.5860147894856708,9.0,0.20532319391634984
