season,week,pair_id,v_mean,v_q05,v_q50,v_q95,v_ci_width,S_it,pJ_it
3,1,1,0.3004189932717155,0.1375423835603701,0.27907190859458214,0.5583017005669861,0.482168697932717,8.0,0.12244897959183675
3,1,2,0.04017375039798105,0.011984977907521973,0.03747137512043129,0.07595178608388238,0.07770989518926147,5.666666666666667,0.08673469387755103
3,1,3,0.1356904748794671,0.05327331918579868,0.12663038684555195,0.24253884942417264,0.2339816572788016,7.0,0.10714285714285715
3,1,4,0.1882279626505464,0.07015115271707546,0.17182545109672023,0.3783469697286739,0.3674475609032075,8.666666666666666,0.1326530612244898
3,1,5,0.09741916598156618,0.030797410050194884,0.09258188853576912,0.1782023146403005,0.1797468514815321,6.333333333333333,0.09693877551020408
3,1,6,0.0842973392760938,0.03214232226325507,0.08000758732944466,0.14799222365023723,0.13838901212457294,5.0,0.07653061224489796
3,1,7,0.02730166626165137,0.0075929076801199286,0.024576737742613507,0.055693107872183845,0.057454140715976515,6.0,0.09183673469387756
3,1,8,0.02975478821816587,0.006724594072896318,0.026823741522122857,0.06138520989728093,0.06333731577218468,4.0,0.06122448979591837
3,1,9,0.04099971990678387,0.01010313608172413,0.038137783380998866,0.08303331982499242,0.08763950203453713,7.333333333333333,0.11224489795918367
3,1,10,0.05571613915602888,0.016071046061255492,0.05303379730823808,0.10698111355335359,0.10671830039330223,7.333333333333333,0.11224489795918367
3,2,1,0.3124153417842703,0.14533881596905063,0.29109198045795087,0.5695667199580566,0.49426604397301926,8.0,0.1137440758293839
3,2,2,0.04071013845745595,0.012291718288226896,0.03834081005505114,0.0775748443259877,0.07589226226444008,7.0,0.0995260663507109
3,2,3,0.139921625641298,0.054590918120340594,0.13081894395401397,0.24419332031296453,0.24269239842773277,9.666666666666666,0.13744075829383887
3,2,4,0.1940410594713553,0.07371223850583186,0.179476336891551,0.37599256025020494,0.37409917093315226,7.0,0.0995260663507109
3,2,5,0.10030341914714683,0.03176695869835709,0.09525335488184787,0.1817407839792822,0.19069933862344285,8.666666666666666,0.12322274881516587
3,2,6,0.08652190321957638,0.03270268636621256,0.08385390833288081,0.14908213120805827,0.13615442197267677,7.0,0.0995260663507109
3,2,7,0.027595872898716997,0.007849315809238798,0.02490122856021293,0.05568730271267991,0.058137279385715085,7.333333333333333,0.1042654028436019
3,2,9,0.04179338698475248,0.010275020646720603,0.0389285996223288,0.08355361942074656,0.08710564297815296,8.0,0.1137440758293839
3,2,10,0.056697252395421144,0.016593258766406948,0.05471198501632993,0.10657312994639906,0.10655860078412958,7.666666666666667,0.1090047393364929
3,3,1,0.3240705308059294,0.15038460485035704,0.30216433014440797,0.5874494107933206,0.5091363811072455,6.333333333333333,0.1021505376344086
3,3,2,0.04110278900769201,0.01208349108029098,0.038707857622994876,0.07819852343087115,0.07655934033881691,7.333333333333333,0.11827956989247311
3,3,3,0.14375809020248959,0.05700643193546288,0.13578501592712727,0.2508422146467268,0.2412085848885375,7.333333333333333,0.11827956989247311
3,3,4,0.19990984200098222,0.07857568916608335,0.18632549355602024,0.3767412757395879,0.38660096054305293,7.333333333333333,0.11827956989247311
3,3,5,0.10302408398005364,0.033187239066041006,0.09973393812153493,0.1848161132436456,0.1847594494866683,9.0,0.14516129032258066
3,3,6,0.08839854550157601,0.03349998046996953,0.08661707987234268,0.1487470297113606,0.13550645983633441,8.333333333333334,0.13440860215053765
