season,week,pair_id,v_mean,v_q05,v_q50,v_q95,v_ci_width,S_it,pJ_it
1,1,1,0.28029556423484103,0.1256562445495652,0.27056832102987083,0.42970396228871216,0.3997159361042857,6.0,0.20224719101123595
1,1,2,0.14671058305671575,0.04210112423514785,0.1426780104797508,0.26714275665314313,0.2802798520103509,6.666666666666667,0.2247191011235955
1,1,3,0.14898210863675831,0.035041141400010745,0.11702317660705541,0.3243169679027076,0.33629008905617847,6.666666666666667,0.2247191011235955
1,1,4,0.3507444504313401,0.20611607007193014,0.3704278563384451,0.5136110597292858,0.3232888276451823,4.333333333333333,0.14606741573033707
1,1,5,0.07326729364034472,0.02711575138488776,0.0605208813238018,0.15746422869266646,0.1677263893634643,6.0,0.20224719101123595
1,2,1,0.28479553967204096,0.1170645839326728,0.27532731011261247,0.45221424925688336,0.4122343409393976,4.666666666666667,0.14432989690721654
1,2,2,0.14383837712136635,0.03976730659198076,0.1443630366599034,0.279391636215761,0.2712828474551313,7.0,0.21649484536082478
1,2,3,0.1478258154215987,0.026258460900746895,0.11398949872823005,0.3167513403620205,0.3496185445443599,8.666666666666666,0.2680412371134021
1,2,4,0.3513675231950022,0.21297170163915874,0.36265776217660894,0.49964261599850224,0.3035252420020415,5.666666666666667,0.17525773195876293
1,2,5,0.0721727445899918,0.027957011201765948,0.05689316291876313,0.1681122971639468,0.16617078467080967,6.333333333333333,0.19587628865979384
1,3,1,0.3050905819509049,0.11955830536494777,0.2927856232036077,0.48747524242874674,0.4279982118156415,4.333333333333333,0.1625
1,3,2,0.15543472992745572,0.042051145042239675,0.15205831759292088,0.30662043819542345,0.27172900721326476,7.333333333333333,0.275
1,3,3,0.15757676560551348,0.026066231342110013,0.12929615363336605,0.32206625571099845,0.3147963260749216,8.0,0.30000000000000004
1,3,4,0.3818979225161259,0.25738165837086435,0.3931150807898094,0.5124623889515059,0.2893289491153832,7.0,0.2625
1,4,2,0.21713711379752965,0.061883336328101037,0.22933821862781129,0.3883742662192153,0.352231621829339,6.666666666666667,0.2985074626865672
1,4,3,0.22159551670059469,0.0463636942650198,0.19799386218229836,0.41675005746902394,0.3869911852057524,7.0,0.31343283582089554
1,4,4,0.5612673695018757,0.38295693617898013,0.5302453558717556,0.835485702359458,0.47813339545077815,8.666666666666666,0.3880597014925373
1,5,2,0.2196927195816917,0.06446019575594841,0.2377104813734956,0.38583808073886056,0.3429447933864712,7.5,0.3082191780821918
1,5,3,0.22048424298203328,0.048103210446285176,0.19799832004770518,0.4169779555515297,0.3958818293385992,9.0,0.36986301369863017
1,5,4,0.559823037436275,0.37944351072151306,0.5350496160074145,0.8089277874685539,0.47269627755101173,7.833333333333333,0.3219178082191781
1,6,3,0.2831119068011969,0.057914644081299746,0.2981849494898847,0.46441616856925033,0.41238502707569397,9.0,0.49541284403669733
1,6,4,0.7168880931988029,0.5355838314307497,0.7018150505101153,0.9420853559187002,0.4123850270756939,9.166666666666666,0.5045871559633028
