season,week,pair_id,v_mean,v_q05,v_q50,v_q95,v_ci_width,S_it,pJ_it
9,1,1,0.10832672854590294,0.0399623571309648,0.10024107470540838,0.20052952161113669,0.1948260806637283,10.666633333333332,0.0938417067279142
9,1,2,0.018597049854850053,0.0051234896119662955,0.016917987522787187,0.03660407132564867,0.03739339918576655,6.3333,0.055718394234347525
9,1,3,0.04309360186208877,0.01574162013482562,0.04125940759099506,0.07444064762236838,0.06891904771336786,7.333333333333333,0.06451637498911286
9,1,4,0.024711817726776164,0.007395448407362639,0.02310848452016194,0.04681450068414198,0.04736765262214469,7.333333333333333,0.06451637498911286
9,1,5,0.26047791526577413,0.10765517413917355,0.23391143942737658,0.49886426233217396,0.4638423068293808,9.999966666666666,0.08797658172890394
9,1,6,0.024001393992501455,0.008189377190024551,0.022735253621519277,0.044199254446639226,0.04250420382620447,6.666633333333333,0.05865095673385265
9,1,7,0.06548468712835895,0.025969296974923464,0.06284125629448079,0.11318141703950844,0.10750517232508949,8.999933333333333,0.0791786009741386
9,1,8,0.014594040011390074,0.00393996455142584,0.013462327896699738,0.029871177641587747,0.03058245314095016,6.3333,0.055718394234347525
9,1,9,0.08648013928219464,0.031149038776816847,0.0823278681581828,0.1550028841271977,0.1479699279109967,9.6666,0.08504372597314887
9,1,10,0.04789622293528597,0.01670235630766315,0.04518479064969976,0.08686131570915998,0.08595278793266127,8.0,0.07038149998812313
9,1,11,0.08781593634595176,0.043239489156395035,0.08339766154106915,0.14272362752021628,0.12537941114920736,6.333333333333333,0.05571868749059747
9,1,12,0.14699766145340018,0.04811707672768012,0.1356954695828227,0.27861652188948155,0.3132528748574555,10.3333,0.09090914422840908
9,1,13,0.03294739996538095,0.008843753911494565,0.030460715612031914,0.06544502883547913,0.06844590297332534,8.999933333333333,0.0791786009741386
9,1,14,0.03857540563014395,0.01369365669493917,0.03772955051131685,0.06550141924930884,0.06013812625109064,6.666633333333333,0.05865095673385265
9,2,1,0.11226463028448837,0.04226741068947386,0.10503868313407078,0.20032847800572673,0.20784699832102252,9.0,0.10588235294117647
9,2,3,0.044170216225207226,0.01680803240977873,0.04293994392369673,0.07574677292184917,0.06741506063731356,6.333333333333333,0.07450980392156863
9,2,4,0.0250960008260279,0.007424804480105469,0.023566550556978545,0.0474656017351468,0.04707889762822819,7.0,0.08235294117647059
9,2,5,0.2717173818214102,0.11466056744150452,0.24520098078397234,0.520961133248821,0.4824431188431813,8.333333333333334,0.09803921568627452
9,2,6,0.024344508403610843,0.008144807954621061,0.02305637524066933,0.04493400223795092,0.04235131632024745,6.0,0.07058823529411765
9,2,7,0.0673692923350429,0.026423948601533936,0.06533918609617609,0.11300793177979551,0.1030849450480023,6.333333333333333,0.07450980392156863
9,2,9,0.08928729680213436,0.031314104923748746,0.08567720789798887,0.16096289999581379,0.15210827994455065,7.0,0.08235294117647059
9,2,10,0.04931325975403436,0.016710195050383344,0.04701206415392875,0.08980609056016554,0.08924359258015169,6.333333333333333,0.07450980392156863
9,2,11,0.09106215507297097,0.044352669964084546,0.08745623468201161,0.14587751233315477,0.12931153655286018,6.666666666666667,0.0784313725490196
9,2,12,0.1523425111434368,0.05108229812782073,0.1394770047475794,0.28869607408097936,0.3199690732165606,9.0,0.10588235294117647
9,2,13,0.03371526913479991,0.00899091253656965,0.031259831023282954,0.06731412389000722,0.06744831896911972,7.0,0.08235294117647059
9,2,14,0.03931747819682701,0.014022768368882938,0.038490993732760735,0.06658974089921077,0.06118515938120663,6.0,0.07058823529411765
9,3,1,0.11528971347373729,0.043034939270276296,0.10810712406149943,0.20441524064374875,0.20548076436572124,7.0,0.09767441860465116
9,3,3,0.04483304384616326,0.016592461125643058,0.0438982914857771,0.07552521391646255,0.067980417432124,5.666666666666667,0.07906976744186046
9,3,4,0.025302547038749134,0.0076217475398518905,0.023810078314728325,0.047754636111930523,0.04642734141728391,5.666666666666667,0.07906976744186046
9,3,5,0.2801951527680378,0.1189138226089195,0.2542454988610202,0.5262150620208382,0.48632638282339374,7.0,0.09767441860465116
9,3,7,0.06882752693792411,0.026886349095907012,0.06791528168790513,0.11234653070758636,0.10335543351758981,6.666666666666667,0.09302325581395349
9,3,9,0.09146246986340446,0.03264215671266794,0.08791355382998087,0.16348631555586288,0.1540540504687218,6.0,0.08372093023255814
